"","x"
"6660",519.333665780415
"6661",1059.11357301454
"6662",827.226367633303
"6663",1259.14872012182
"6664",1013.44484714975
"6665",1660.78256562593
"6666",1872.16458061167
"6667",905.899861904565
"6668",334.457393583861
"6669",282.738152459293
"6670",1621.31958323793
"6671",498.226022760595
"6672",1435.93153528103
"6673",543.238615807072
"6674",956.05160927379
"6675",307.706391507661
"6676",708.320704276675
"6677",84.5114297173396
"6678",355.685101257419
"6679",163.700587841796
"6680",934.322370340357
"6681",329.165054820783
"6682",440.988571246529
"6683",281.83178110187
"6684",269.143019841082
"6685",700.969034669384
"6686",224.333309834431
"6687",844.899226453613
"6688",1085.22925961931
"6689",1153.25955696294
"6690",433.144492755182
"6691",713.265153887006
"6692",497.474162834748
"6693",953.670638842747
"6694",223.334116108291
"6695",387.579292601249
"6696",2028.5923175772
"6697",691.876103850487
"6698",546.608104747467
"6699",792.779032177919
"6700",329.165054820783
"6701",560.506861911708
"6702",1737.25863942863
"6703",440.988571246529
"6704",699.461529847282
"6705",501.227274602407
"6706",425.122149057179
"6707",202.755868169581
"6708",218.411374140728
"6709",126.135823517593
"6710",104.597680352787
"6711",840.985535702778
"6712",625.943452835303
"6713",564.393734250643
"6714",221.401373681587
"6715",1104.46468141797
"6716",563.657802414433
"6717",291.841037174766
"6718",1164.06742370463
"6719",221.401373681587
"6720",288.646496094269
"6721",686.613458867997
"6722",99.3459285292554
"6723",784.181194500039
"6724",776.779214552983
"6725",452.813396510834
"6726",252.741784494803
"6727",446.273131931173
"6728",29.9039144129751
"6729",172.20204909156
"6730",172.20204909156
"6731",274.883033949857
"6732",303.832937941184
"6733",234.017671263356
"6734",693.157734358497
"6735",174.998022605705
"6736",574.275992972842
"6737",306.157193842979
"6738",522.635711527974
"6739",2047.42922251956
"6740",2047.42922251956
"6741",2047.42922251956
"6742",334.457393583861
"6743",1817.03546262816
"6744",1817.03546262816
"6745",528.764735803511
"6746",321.999018894358
"6747",244.986231339384
"6748",1202.37440658157
"6749",1531.46284405327
"6750",1458.49556636043
"6751",289.459612832652
"6752",156.805065112522
"6753",156.805065112522
"6754",548.549269348836
"6755",252.558109889707
"6756",953.766973193806
"6757",446.392805282857
"6758",790.627256296611
"6759",718.658188231952
"6760",364.085252595861
"6761",1053.48231236451
"6762",790.627256296611
"6763",216.579488640583
"6764",1082.07616963873
"6765",600.370909760725
"6766",436.255877257677
"6767",385.611455548087
"6768",321.91184301202
"6769",666.514789943211
"6770",385.611455548087
"6771",575.994609849886
"6772",1800.46897193156
"6773",1288.06857267787
"6774",694.75903913243
"6775",492.642278104716
"6776",973.463983242481
"6777",1473.07310372256
"6778",146.366028293804
"6779",189.7493986903
"6780",812.24068672117
"6781",1001.68141635056
"6782",942.544161664019
"6783",238.769876493481
"6784",473.312228400347
"6785",321.391474757587
"6786",334.390938637697
"6787",1174.15290761155
"6788",256.451314791666
"6789",878.809461610624
"6790",808.624069362665
"6791",359.717334019036
"6792",77.9914150699001
"6793",535.353054090509
"6794",935.878987275789
"6795",192.285939654549
"6796",525.951587224846
"6797",1584.07215439248
"6798",832.674943551647
"6799",1132.67324499606
"6800",1950.75545482937
"6801",1512.49469324603
"6802",218.411374140728
"6803",752.252470777515
"6804",1405.52270742245
"6805",2076.20813354148
"6806",616.215921300784
"6807",467.363267963464
"6808",244.110728461976
"6809",675.033389024758
"6810",407.886442732832
"6811",315.682190714495
"6812",331.823237643801
"6813",143.883827873718
"6814",224.121815208429
"6815",158.281210411743
"6816",399.690227470289
"6817",954.065557606079
"6818",313.832688729975
"6819",224.528070836449
"6820",548.576315896359
"6821",757.616547095169
"6822",399.690227470289
"6823",844.899226453613
"6824",926.138397369645
"6825",313.832688729975
"6826",775.150443921017
"6827",587.349158382757
"6828",386.783566826576
"6829",279.60954764363
"6830",750.38586061157
"6831",508.96359987428
"6832",821.549442384444
"6833",699.786838796717
"6834",811.499820335584
"6835",824.989561880903
"6836",579.596219627458
"6837",2217.6789736632
"6838",1070.82177400859
"6839",730.009432007769
"6840",1030.03173155156
"6841",1910.90174801989
"6842",530.021990731129
"6843",218.411374140728
"6844",568.666387511042
"6845",993.544789055952
"6846",403.043309189321
"6847",348.157090102942
"6848",1047.43263976931
"6849",334.457393583861
"6850",679.519305718076
"6851",165.919241324618
"6852",253.244293439711
"6853",125.081774535428
"6854",582.749254700303
"6855",1854.22045464766
"6856",423.149699169447
"6857",1055.84250950961
"6858",111.810749096531
"6859",708.288265766321
"6860",288.322729149939
"6861",526.816851358415
"6862",419.163564911463
"6863",516.983307989783
"6864",279.785993331869
"6865",474.063020102957
"6866",244.151499779356
"6867",825.50484187101
"6868",143.041454102579
"6869",503.905859362046
"6870",763.382679945328
"6871",774.634055546694
"6872",328.843781562544
"6873",986.729400222833
"6874",919.861167605651
"6875",505.024373721396
"6876",953.903236666351
"6877",505.024373721396
"6878",1229.4088396832
"6879",505.024373721396
"6880",340.117011381036
"6881",1083.22032185894
"6882",1083.22032185894
"6883",194.401235149534
"6884",404.445400751674
"6885",1937.90980926469
"6886",511.331804765172
"6887",505.6414314725
"6888",809.936551782057
"6889",199.07914151734
"6890",404.410920849223
"6891",618.169692096673
"6892",332.11423306514
"6893",295.843250341217
"6894",189.606677724588
"6895",814.704506367661
"6896",460.508484223048
"6897",1937.09928268288
"6898",298.432456557712
"6899",1481.99231899771
"6900",371.757829276141
"6901",371.757829276141
"6902",88.9264220820065
"6903",1029.71191053179
"6904",716.961584515935
"6905",602.085199371183
"6906",343.477699404428
"6907",720.160513871444
"6908",610.238116728097
"6909",346.184579628149
"6910",723.829168990144
"6911",844.899226453613
"6912",1035.78655607806
"6913",254.101772796911
"6914",678.458107795049
"6915",423.911889207394
"6916",610.238116728097
"6917",398.91453044477
"6918",926.138397369645
"6919",273.828680297974
"6920",713.602150799991
"6921",468.448846551947
"6922",254.101772796911
"6923",399.690227470289
"6924",217.438517029264
"6925",311.536092083204
"6926",369.81254175969
"6927",722.152288431308
"6928",866.125283187854
"6929",982.252171670521
"6930",919.53183679375
"6931",1092.53920427825
"6932",1159.42351201403
"6933",555.807958939756
"6934",800.366114621383
"6935",689.185152335437
"6936",431.24311585942
"6937",129.729707016416
"6938",176.708996987123
"6939",1246.51468935443
"6940",455.444097046851
"6941",350.86782928322
"6942",254.101772796911
"6943",341.488134996608
"6944",59.9779416567781
"6945",1027.48647978641
"6946",753.544073449959
"6947",279.151407115902
"6948",530.349641119425
"6949",179.210434597402
"6950",565.893262990339
"6951",1271.50176897928
"6952",408.019483289143
"6953",192.625782738728
"6954",522.275823036623
"6955",369.640130807946
"6956",592.693072518406
"6957",323.222019159107
"6958",205.971284077457
"6959",302.069053091022
"6960",334.331320639472
"6961",1489.88201806926
"6962",400.401359905275
"6963",240.273028824528
"6964",706.613624009704
"6965",1202.6468275823
"6966",263.698936409321
"6967",306.161967078662
"6968",1086.3692721344
"6969",1739.39803096227
"6970",1069.98009817311
"6971",636.981831078496
"6972",273.324022970736
"6973",1739.39803096227
"6974",194.632819857191
"6975",528.764735803511
"6976",1842.97971919559
"6977",283.031027927057
"6978",1928.17702175102
"6979",1051.88871085004
"6980",799.20673178823
"6981",875.858905585631
"6982",784.873372675406
"6983",743.12112580956
"6984",481.264493397545
"6985",127.912769497204
"6986",844.899226453613
"6987",330.662435887179
"6988",494.907248051316
"6989",752.826857294397
"6990",259.854685407787
"6991",109.442660284218
"6992",650.568773495485
"6993",448.688671509758
"6994",465.910323781438
"6995",254.101772796911
"6996",1174.15290761155
"6997",321.91184301202
"6998",273.828680297974
"6999",141.095673591229
"7000",586.925291992436
"7001",1328.96382359582
"7002",940.146214786577
"7003",801.774735926053
"7004",90.1225305897931
"7005",708.42266523317
"7006",1077.55436869086
"7007",1161.30691601844
"7008",321.91184301202
"7009",586.38541075598
"7010",1079.2176536001
"7011",321.91184301202
"7012",157.317328243461
"7013",814.438307043861
"7014",752.826857294397
"7015",814.438307043861
"7016",737.497014457641
"7017",454.588199256079
"7018",139.519733910626
"7019",1014.05428791477
"7020",243.306600149916
"7021",245.077252854361
"7022",254.101772796911
"7023",299.729900476887
"7024",1273.403237358
"7025",523.342054155323
"7026",99.4288804148024
"7027",243.306600149916
"7028",638.053215279935
"7029",315.732251748488
"7030",1077.55436869086
"7031",448.688671509758
"7032",354.585886254587
"7033",448.466338665622
"7034",1140.66675158787
"7035",1535.19883572448
"7036",527.796252016348
"7037",993.544789055952
"7038",670.303111224682
"7039",1271.50176897928
"7040",518.422904999588
"7041",480.209472197096
"7042",197.664179814059
"7043",579.791456291464
"7044",1913.4625752717
"7045",289.954747410775
"7046",1797.38881186422
"7047",224.333309834431
"7048",1797.85903025473
"7049",202.357784735887
"7050",689.185152335437
"7051",257.417436376307
"7052",81.8640766972287
"7053",465.910323781438
"7054",856.13175357902
"7055",245.077252854361
"7056",421.032471239585
"7057",424.812407194042
"7058",752.826857294397
"7059",321.91184301202
"7060",238.347079638175
"7061",273.828680297974
"7062",299.741051755886
"7063",357.950424365827
"7064",416.90669851529
"7065",163.973073895423
"7066",500.877882847452
"7067",427.785498928757
"7068",452.975058374395
"7069",733.487305984116
"7070",958.741898909336
"7071",530.021990731129
"7072",286.997904481417
"7073",482.050677694586
"7074",449.528369982633
"7075",858.553455496117
"7076",1275.02987560372
"7077",210.619152928546
"7078",579.791456291464
"7079",537.496393228012
"7080",538.748356230225
"7081",1676.34837870259
"7082",232.403982803834
"7083",1050.07062478992
"7084",189.7493986903
"7085",1535.55166894261
"7086",1889.07281563821
"7087",424.220143556418
"7088",424.220143556418
"7089",1361.62985932886
"7090",236.47833583669
"7091",1211.53267472582
"7092",608.943933880272
"7093",453.380716988266
"7094",255.246937027087
"7095",212.187135823649
"7096",874.784495598362
"7097",648.645690027132
"7098",324.775674420912
"7099",437.921113150795
"7100",769.682844154926
"7101",182.569107603432
"7102",182.569107603432
"7103",498.130446186177
"7104",530.861266496794
"7105",1607.42140188162
"7106",655.630965662544
"7107",318.494101185945
"7108",982.252171670521
"7109",1101.37547319216
"7110",1317.89154268756
"7111",433.829975390101
"7112",1134.28875823501
"7113",453.346734652684
"7114",241.078726862352
"7115",555.807958939756
"7116",182.569107603432
"7117",991.010186124142
"7118",591.805351805599
"7119",789.174204873967
"7120",1372.22481044016
"7121",1720.5685580356
"7122",456.982571712241
"7123",1470.22851817363
"7124",573.647627775629
"7125",737.097260250709
"7126",907.605372517023
"7127",814.621447679004
"7128",433.082196880063
"7129",982.478730200933
"7130",407.189768181544
"7131",396.515735695501
"7132",11.5394776757689
"7133",365.426435903179
"7134",237.23936603754
"7135",838.056165227957
"7136",938.582030513849
"7137",838.056165227957
"7138",516.052157848103
"7139",292.257633091818
"7140",430.906911332592
"7141",699.461529847282
"7142",699.310900844922
"7143",831.929923004689
"7144",311.070321447608
"7145",613.88033070555
"7146",125.381977068459
"7147",942.033221105078
"7148",806.183490738665
"7149",510.326547395217
"7150",1682.52380943385
"7151",873.248259407231
"7152",2025.38504609
"7153",831.366904507145
"7154",645.357546032023
"7155",369.031938305924
"7156",501.915565056285
"7157",453.904586081983
"7158",796.514554201854
"7159",625.943452835303
"7160",98.2785313417563
"7161",723.48170895847
"7162",461.217840465829
"7163",319.66855844814
"7164",282.096594725369
"7165",851.298184354586
"7166",593.866205313737
"7167",349.05295427175
"7168",572.486250327587
"7169",416.90669851529
"7170",1077.55436869086
"7171",280.625439621398
"7172",287.776103216109
"7173",663.881483203286
"7174",550.243709616078
"7175",421.941109007489
"7176",874.989780968336
"7177",286.164754716865
"7178",244.986231339384
"7179",446.628381008379
"7180",1907.07240467541
"7181",1710.81059041347
"7182",1865.85200125464
"7183",596.290217888359
"7184",845.047263566502
"7185",1279.46712080864
"7186",1450.60758889367
"7187",346.243116957508
"7188",602.085199371183
"7189",1130.8331251808
"7190",552.782791430506
"7191",800.366114621383
"7192",1124.37093747119
"7193",1050.64646952826
"7194",312.239490360765
"7195",800.366114621383
"7196",814.438307043861
"7197",304.465012510485
"7198",1531.54522745415
"7199",1529.35384442374
"7200",1913.4625752717
"7201",392.449091972117
"7202",663.909004873078
"7203",215.90686892038
"7204",480.209472197096
"7205",480.209472197096
"7206",480.209472197096
"7207",334.728037709074
"7208",1372.22481044016
"7209",1876.16792914121
"7210",1876.16792914121
"7211",618.743821234546
"7212",692.841118713855
"7213",592.038406681708
"7214",1036.55821333753
"7215",224.196866010214
"7216",1857.60848432212
"7217",2480.74268721678
"7218",795.417493795718
"7219",1297.87086689918
"7220",257.86297614644
"7221",249.141652257471
"7222",1963.92783596491
"7223",488.055997017466
"7224",389.269575123592
"7225",141.069317787864
"7226",761.889366904126
"7227",958.741898909336
"7228",439.05767211691
"7229",194.401235149534
"7230",913.999735548039
"7231",952.483553318052
"7232",235.065553241949
"7233",429.860574435467
"7234",297.054312444312
"7235",205.597751243594
"7236",633.913786061214
"7237",504.670903602366
"7238",663.1874763723
"7239",827.284386865216
"7240",700.969034669384
"7241",748.147102148289
"7242",1910.90174801989
"7243",585.88168732138
"7244",213.565863612597
"7245",1593.94584586703
"7246",264.054556099135
"7247",1854.22045464766
"7248",98.2785313417563
"7249",713.265153887006
"7250",334.457393583861
"7251",858.807371998315
"7252",264.300467806969
"7253",827.740620930162
"7254",388.257039558577
"7255",1493.48412511312
"7256",355.072532062895
"7257",796.514554201854
"7258",306.157193842979
"7259",699.461529847282
"7260",872.572564728992
"7261",271.757227970628
"7262",488.341570792431
"7263",1003.7736917957
"7264",398.217513577471
"7265",394.016547271214
"7266",901.264040457415
"7267",446.606112355409
"7268",760.951633583037
"7269",338.958708020157
"7270",468.754977769139
"7271",438.013031827163
"7272",264.597086332379
"7273",913.327824105612
"7274",261.852676332197
"7275",1117.73767931491
"7276",315.129719146089
"7277",389.044914736791
"7278",283.32374515835
"7279",616.073511459184
"7280",1173.95487420515
"7281",419.134344339551
"7282",912.584288729606
"7283",478.687111969627
"7284",1714.99183876312
"7285",666.514789943211
"7286",540.024790666312
"7287",423.911889207394
"7288",969.588543594673
"7289",856.13175357902
"7290",1622.20557091994
"7291",1204.96537283886
"7292",1467.71695655889
"7293",1680.45402819877
"7294",484.93251265398
"7295",660.463787028509
"7296",142.665597170168
"7297",424.812407194042
"7298",321.999018894358
"7299",635.798258968659
"7300",410.651077203065
"7301",279.256550299528
"7302",2145.64029228619
"7303",968.831204324072
"7304",1652.5805447362
"7305",1164.07406891522
"7306",1981.18889222603
"7307",1043.69758080776
"7308",172.529096411888
"7309",437.921113150795
"7310",437.921113150795
"7311",530.021990731129
"7312",139.71920904591
"7313",810.046144462355
"7314",403.591356944407
"7315",982.252171670521
"7316",775.150443921017
"7317",437.921113150795
"7318",163.973073895423
"7319",390.28766795845
"7320",1204.96537283886
"7321",635.798258968659
"7322",856.13175357902
"7323",823.191033880447
"7324",908.192142452865
"7325",599.161127748586
"7326",136.483890609349
"7327",812.457434667998
"7328",896.100936305116
"7329",339.586935157544
"7330",851.80224808585
"7331",244.987978479088
"7332",131.219126824879
"7333",277.47691307326
"7334",316.335215158109
"7335",703.193709492582
"7336",665.995619566071
"7337",392.43292236697
"7338",430.603073676989
"7339",737.097260250709
"7340",1914.0642621002
"7341",315.732251748488
"7342",396.004049268204
"7343",274.883033949857
"7344",1238.56825008394
"7345",1238.56825008394
"7346",205.315091339244
"7347",139.71920904591
"7348",416.90669851529
"7349",423.855957709718
"7350",465.910323781438
"7351",824.989561880903
"7352",81.8640766972287
"7353",841.822573222553
"7354",827.218167999558
"7355",839.391139454773
"7356",832.087818442612
"7357",330.188560015981
"7358",587.349158382757
"7359",311.605939005537
"7360",245.008785043083
"7361",1331.05431859413
"7362",142.39675859781
"7363",856.13175357902
"7364",775.150443921017
"7365",759.725331611197
"7366",614.199500176481
"7367",227.735212728301
"7368",454.243662168692
"7369",568.666387511042
"7370",329.953609929022
"7371",245.077252854361
"7372",775.150443921017
"7373",1730.85976486162
"7374",637.671393724168
"7375",768.349701269403
"7376",1121.21674193046
"7377",1047.43263976931
"7378",744.667333206295
"7379",379.097049014176
"7380",2155.28152401308
"7381",1536.97527175171
"7382",224.024985226513
"7383",1911.33056548803
"7384",1992.67051938558
"7385",330.918549620991
"7386",840.222079068699
"7387",848.585848420368
"7388",762.600685584244
"7389",432.336641762242
"7390",327.473299558092
"7391",1101.23862006582
"7392",512.987115612421
"7393",147.495469874635
"7394",363.861901640183
"7395",493.899358505885
"7396",371.541835898353
"7397",1022.76107226489
"7398",841.213469568718
"7399",841.213469568718
"7400",560.979464527544
"7401",1093.64303055681
"7402",683.727543911865
"7403",350.044305165303
"7404",659.397041439078
"7405",169.427732594782
"7406",461.305302580156
"7407",1639.10582879414
"7408",133.214845664984
"7409",972.100277961055
"7410",1092.17654688177
"7411",1614.08107185621
"7412",575.363129140973
"7413",51.6500303284062
"7414",737.097260250709
"7415",1729.74303096037
"7416",613.88033070555
"7417",1050.64646952826
"7418",835.576348283215
"7419",835.576348283215
"7420",1220.0965691403
"7421",604.11250351177
"7422",841.213469568718
"7423",842.845796955705
"7424",575.363129140973
"7425",742.992989272259
"7426",702.940957752331
"7427",324.189939405706
"7428",1462.7375604137
"7429",259.234107348926
"7430",377.861683645645
"7431",274.444918117082
"7432",1047.43263976931
"7433",1047.43263976931
"7434",752.252470777515
"7435",856.13175357902
"7436",171.410957560592
"7437",1338.13363963684
"7438",254.101772796911
"7439",424.812407194042
"7440",174.029631965185
"7441",451.36886879449
"7442",192.337883599964
"7443",635.798258968659
"7444",827.566770226209
"7445",540.024790666312
"7446",273.828680297974
"7447",68.2899962834255
"7448",808.471558498013
"7449",381.04501865711
"7450",298.34451651156
"7451",214.253365115235
"7452",267.205474949515
"7453",416.90669851529
"7454",998.322775057108
"7455",254.101772796911
"7456",331.699079855279
"7457",214.253365115235
"7458",424.812407194042
"7459",392.533946063544
"7460",732.255182248928
"7461",145.491936544083
"7462",445.742992449928
"7463",445.742992449928
"7464",750.44350817584
"7465",985.699080478308
"7466",714.564045653959
"7467",628.284537411947
"7468",518.858744826995
"7469",145.72867007115
"7470",141.092972017448
"7471",772.776900936683
"7472",141.092972017448
"7473",647.054201556825
"7474",783.608745928142
"7475",488.160822777737
"7476",278.497625717834
"7477",574.275992972842
"7478",858.553455496117
"7479",780.826787420855
"7480",359.404062262258
"7481",1753.96204406866
"7482",1890.75538978651
"7483",361.216981391217
"7484",817.311547892185
"7485",725.892678914231
"7486",2239.26675592854
"7487",2060.09893297959
"7488",305.742852389677
"7489",743.190536269064
"7490",844.683409644705
"7491",2043.71340082087
"7492",2120.1827946423
"7493",1998.33893092847
"7494",1437.68902099788
"7495",305.290676766348
"7496",844.899226453613
"7497",1131.71152059286
"7498",700.969034669384
"7499",412.132835126051
"7500",296.354943652988
"7501",713.265153887006
"7502",201.388144284159
"7503",922.58246263275
"7504",699.461529847282
"7505",258.631923783684
"7506",814.344935583447
"7507",624.982601390328
"7508",1379.34551234146
"7509",867.524354703794
"7510",938.377208866748
"7511",236.128862173628
"7512",407.431703698242
"7513",1005.21403706233
"7514",137.154206203009
"7515",204.586499573391
"7516",443.627533370478
"7517",660.826513128269
"7518",1576.67475922049
"7519",737.097260250709
"7520",841.213469568718
"7521",515.067005893794
"7522",515.067005893794
"7523",515.067005893794
"7524",753.372485862903
"7525",587.349158382757
"7526",841.213469568718
"7527",942.931067273848
"7528",831.929923004689
"7529",396.004049268204
"7530",1124.37093747119
"7531",841.213469568718
"7532",313.832688729975
"7533",176.708996987123
"7534",377.155106797502
"7535",808.471558498013
"7536",1066.93468559495
"7537",635.798258968659
"7538",1174.15290761155
"7539",364.286240678789
"7540",1131.71152059286
"7541",602.085199371183
"7542",1021.01953069808
"7543",515.067005893794
"7544",939.09567489914
"7545",593.360292496356
"7546",201.832481448697
"7547",347.217389778963
"7548",470.599432235543
"7549",487.148491585039
"7550",811.699780098261
"7551",517.919099810346
"7552",174.998022605705
"7553",918.374575774241
"7554",279.151407115902
"7555",894.701958454292
"7556",360.125479763673
"7557",851.149153503303
"7558",215.90686892038
"7559",215.90686892038
"7560",553.516369695534
"7561",703.518503719466
"7562",343.283479922722
"7563",420.131771867438
"7564",576.204102540939
"7565",465.946658216704
"7566",1149.21360524939
"7567",1480.47778372576
"7568",1332.11606699315
"7569",1433.88054346212
"7570",560.506861911708
"7571",1546.59496187565
"7572",258.687681682289
"7573",725.892678914231
"7574",1676.96297187936
"7575",2694.09755560461
"7576",1147.6843162145
"7577",399.609880326238
"7578",546.213981250655
"7579",596.290217888359
"7580",68.4065310119252
"7581",541.299631362228
"7582",578.986775567162
"7583",1435.94352937914
"7584",346.624194308182
"7585",867.53518564562
"7586",259.854685407787
"7587",532.185680061243
"7588",852.198541158765
"7589",1358.05826782448
"7590",428.394965354633
"7591",680.313267301765
"7592",145.491936544083
"7593",780.099267452911
"7594",328.374533673977
"7595",1089.50923814526
"7596",1106.68713697121
"7597",1011.76209869696
"7598",1163.72574735504
"7599",1037.24958247042
"7600",944.064793663336
"7601",693.257825162813
"7602",698.682506197316
"7603",1325.1555479688
"7604",774.198804745102
"7605",423.702151367867
"7606",543.807023624581
"7607",636.893953811676
"7608",445.742992449928
"7609",693.157734358497
"7610",260.226794141053
"7611",930.382106438339
"7612",692.357129915718
"7613",693.357919350981
"7614",692.75740500789
"7615",658.236363963163
"7616",692.75740500789
"7617",1004.96137240939
"7618",693.157734358497
"7619",907.497763566747
"7620",1050.24865693172
"7621",810.47822814373
"7622",249.251285753118
"7623",738.384328156145
"7624",1353.76333796255
"7625",643.498805921472
"7626",836.402086488667
"7627",725.97202748468
"7628",428.394965354633
"7629",599.663091045174
"7630",493.484429984558
"7631",449.587662232726
"7632",518.858744826995
"7633",364.563200455883
"7634",142.907973950528
"7635",428.001998264155
"7636",182.542446358905
"7637",593.866205313737
"7638",379.463565044872
"7639",993.482845229424
"7640",583.536512649806
"7641",34.925574371911
"7642",381.689078756444
"7643",718.868605005761
"7644",170.477783363418
"7645",257.524420882203
"7646",1402.06224933691
"7647",1230.51280251494
"7648",902.360757237514
"7649",963.180903622485
"7650",425.43229845896
"7651",693.357919350981
"7652",264.401923923771
"7653",274.63408571957
"7654",269.207592480931
"7655",402.766031194316
"7656",428.394965354633
"7657",439.050979421816
"7658",1103.76381048057
"7659",1068.75601810111
"7660",693.357919350981
"7661",449.358328017946
"7662",305.037314828336
"7663",341.257353773062
"7664",821.866433218987
"7665",381.689078756444
"7666",795.154893635327
"7667",1108.58424631764
"7668",693.157734358497
"7669",789.778617577716
"7670",797.432679188961
"7671",787.544628905506
"7672",1256.89594908167
"7673",1655.38031435996
"7674",377.323932598347
"7675",404.099992782622
"7676",250.431296411407
"7677",611.211371282522
"7678",1460.8337057499
"7679",817.877173096046
"7680",224.535821846648
"7681",466.153796219549
"7682",1009.67715672797
"7683",529.752987242447
"7684",942.157599455017
"7685",574.481468468142
"7686",254.310782133806
"7687",592.817408768855
"7688",1120.25627407782
"7689",1579.35253825916
"7690",848.525243583721
"7691",223.208694187745
"7692",1480.47778372576
"7693",842.416593824145
"7694",1029.84865274132
"7695",1065.90992750718
"7696",595.986732534942
"7697",1167.10661382199
"7698",311.778266148274
"7699",1033.55911614055
"7700",1000.33405478059
"7701",1229.96527436096
"7702",389.612292474313
"7703",376.5595680932
"7704",474.040201071945
"7705",649.802383929174
"7706",286.221430763465
"7707",894.76663747382
"7708",1012.46189550305
"7709",316.974415510105
"7710",520.671350477045
"7711",311.237978059485
"7712",559.602245482118
"7713",693.447669748855
"7714",437.48571317573
"7715",1134.04043238772
"7716",476.816670398587
"7717",1114.68471523008
"7718",293.441135185877
"7719",983.52312536379
"7720",758.954516822949
"7721",97.6102087641825
"7722",974.899785742163
"7723",727.486286246496
"7724",589.483071133873
"7725",870.49234255839
"7726",304.465012510485
"7727",424.666445574963
"7728",464.065065038275
"7729",140.684154221536
"7730",267.914066196276
"7731",455.444097046851
"7732",399.690227470289
"7733",602.085199371183
"7734",761.889366904126
"7735",1269.33003415919
"7736",258.026912358769
"7737",365.426435903179
"7738",1147.36140914654
"7739",666.514789943211
"7740",93.7737054158599
"7741",501.227274602407
"7742",1832.94394899392
"7743",586.38541075598
"7744",632.230774698538
"7745",752.252470777515
"7746",1183.75623851784
"7747",1733.43682142277
"7748",330.662435887179
"7749",1182.62580832888
"7750",426.80491447562
"7751",500.681419417425
"7752",302.29165299949
"7753",199.874718265325
"7754",692.305220647836
"7755",257.417436376307
"7756",448.818627676319
"7757",455.365403822451
"7758",218.411374140728
"7759",147.379737952583
"7760",626.437255723107
"7761",520.984290510725
"7762",704.565325585273
"7763",274.883033949857
"7764",844.899226453613
"7765",291.841037174766
"7766",546.213981250655
"7767",323.375342755025
"7768",105.80365884181
"7769",1233.22843530952
"7770",713.073509126272
"7771",266.11752512457
"7772",253.815272742825
"7773",1017.68212855574
"7774",960.110696474451
"7775",635.798258968659
"7776",505.6414314725
"7777",635.798258968659
"7778",390.28766795845
"7779",356.065600916262
"7780",356.065600916262
"7781",714.258278908997
"7782",1451.53169828356
"7783",254.119633530931
"7784",704.410338164784
"7785",1084.65554568729
"7786",525.154807920314
"7787",720.761668832058
"7788",313.475870929565
"7789",555.807958939756
"7790",302.29165299949
"7791",612.973349656379
"7792",556.97559205195
"7793",369.512201547823
"7794",635.798258968659
"7795",1384.16053684912
"7796",1891.66249249767
"7797",299.453292473927
"7798",99.4288804148024
"7799",523.342054155323
"7800",200.251633245317
"7801",510.090841690243
"7802",570.73703783941
"7803",721.341904953062
"7804",1433.88054346212
"7805",732.255182248928
"7806",819.652383147482
"7807",1356.42276022046
"7808",912.636283720642
"7809",83.0344433512448
"7810",584.975724884439
"7811",1045.18151744098
"7812",165.527720008891
"7813",965.983143566848
"7814",1328.96382359582
"7815",241.837459918991
"7816",775.150443921017
"7817",586.38541075598
"7818",218.411374140728
"7819",1079.7444507561
"7820",447.511780439003
"7821",454.016938079283
"7822",637.671393724168
"7823",389.738561581087
"7824",131.274076208856
"7825",823.070059440137
"7826",542.145551460643
"7827",2751.12628666308
"7828",334.740040840225
"7829",814.704506367661
"7830",273.828680297974
"7831",137.412357357986
"7832",383.169088309699
"7833",233.70809460909
"7834",958.288101395446
"7835",660.758141897428
"7836",355.942523356707
"7837",719.507312159158
"7838",671.614837032437
"7839",308.83674604018
"7840",128.472398021789
"7841",173.585381568486
"7842",594.430251572302
"7843",433.384242541785
"7844",867.523935990308
"7845",428.675002337764
"7846",865.482584347032
"7847",335.564104311368
"7848",551.384641494995
"7849",405.14677818256
"7850",655.249466118939
"7851",837.284742954116
"7852",473.312228400347
"7853",593.542561556183
"7854",177.905763455761
"7855",1881.61721216645
"7856",396.004049268204
"7857",315.732251748488
"7858",841.213469568718
"7859",44.8921236320347
"7860",61.6913431360455
"7861",986.856894575225
"7862",1035.78655607806
"7863",318.494101185945
"7864",470.599432235543
"7865",88.9264220820065
"7866",291.841037174766
"7867",179.210434597402
"7868",455.444097046851
"7869",279.151407115902
"7870",176.708996987123
"7871",1092.53920427825
"7872",720.160513871444
"7873",421.032471239585
"7874",1202.6468275823
"7875",346.184579628149
"7876",1271.50176897928
"7877",313.167990381007
"7878",768.816836673525
"7879",841.213469568718
"7880",417.723335157985
"7881",799.709479052314
"7882",880.95909994204
"7883",1739.39803096227
"7884",311.536092083204
"7885",340.353843568754
"7886",431.24311585942
"7887",291.997888431853
"7888",465.910323781438
"7889",1418.33733790934
"7890",920.062460233727
"7891",636.981831078496
"7892",343.477699404428
"7893",522.275823036623
"7894",598.727761706071
"7895",565.893262990339
"7896",1739.39803096227
"7897",1051.88871085004
"7898",408.019483289143
"7899",926.138397369645
"7900",636.25888801579
"7901",1489.88201806926
"7902",280.89602387077
"7903",956.100430308041
"7904",323.222019159107
"7905",841.213469568718
"7906",1246.51468935443
"7907",273.828680297974
